A	infection	infection	infection	F	F.p.value
DDX17	8.74066960937586	-0.00652511261041155	-0.0299424468985905	0.976610239581795	0.000896550126274912	0.976610239581795
DDX18	6.64464583487004	0.129394080790469	1.11646400693634	0.286302695401963	1.24649187878436	0.286302695401963
DDX18P1	0.00507561480191509	0.359786575409202	0.58931814389103	0.566689492924086	0.347295874719168	0.566689492924086
DDX19A	5.27845964262415	0.140286624870518	1.0648811308839	0.308101090111895	1.13397182291257	0.308101090111895
DDX19B	5.31553773766266	-0.36148252788981	-2.11308374761417	0.0564557272393588	4.46512292443113	0.0564557272393588
DDX20	4.77297862571503	0.412592145024077	2.68449777838433	0.0200257636437458	7.2065283221504	0.0200257636437458
DDX21	7.19393445460139	-0.194676009377525	-0.96251323336147	0.354980447606717	0.926431724395951	0.354980447606717
DDX23	6.57298758820082	0.385846690799431	2.01623839563689	0.0669687930148904	4.06521726804044	0.0669687930148904
DDX24	7.09121380011442	0.552331017672138	3.78337782691529	0.00265397630610272	14.3139477811943	0.00265397630610272
DDX25	1.17350850753022	-1.9796669663779	-7.49739040774107	7.71352370298465e-06	56.2108629260878	7.71352370298465e-06
DDX27	5.53941151315096	-0.141807088786758	-0.944986128180082	0.363495109604084	0.892998782452782	0.363495109604084
DDX28	3.79531741106119	0.654366907783957	2.6479941865376	0.0214174837815409	7.01187321193693	0.0214174837815409
DDX31	4.05094845499567	-0.550061845061692	-3.92864577578948	0.00204239873455124	15.4342576316285	0.00204239873455124
DDX39A	5.02728503451114	1.05459427341057	6.57672489425165	2.75983405141701e-05	43.2533103346693	2.75983405141701e-05
DDX39B	7.19125502738671	0.0271236441117901	0.200914891573876	0.844164812830171	0.0403667936561422	0.844164812830171
DDX3X	7.59540607067376	-1.12990278714936	-4.44873517598935	0.000814673979893005	19.791244666085	0.000814673979893005
DDX3Y	4.06570886142617	5.070986310025	3.08054759047849	0.0096330399970844	9.48977345720282	0.0096330399970844
DDX41	5.27565829178536	0.0586521517368297	0.452038061481442	0.6593865193194	0.2043384090279	0.6593865193194
DDX42	6.59340799426159	-0.466300117310277	-2.59972339758729	0.0234043823460995	6.75856174396282	0.0234043823460995
DDX43	0.753841837974111	1.13641295156049	1.99559954839229	0.0694330880775237	3.98241755754353	0.0694330880775237
DDX46	6.22335423154904	-0.596196630902685	-3.09667772436189	0.00934993511131869	9.58941292855915	0.00934993511131869
DDX47	5.45208733284569	0.177342708662896	1.17343492919106	0.263617853878065	1.37694953304562	0.263617853878065
DDX49	5.07906297418735	0.293035422495377	1.31131775707017	0.214536799945878	1.71955426000753	0.214536799945878
DDX5	9.15711492213106	0.0337499778962194	0.15607772068132	0.878593325369734	0.0243602548930761	0.878593325369734
DDX50	5.66957783294716	-0.0931951267252371	-0.733658551500043	0.477390532695284	0.538254870189142	0.477390532695284
DDX50P1	0.883596172753234	-0.156877351273118	-0.414326555588213	0.68602006889715	0.171666494665593	0.68602006889715
DDX51	4.16105871436617	-0.054666014364936	-0.315564673004772	0.75780920905332	0.0995810628486084	0.75780920905332
DDX52	5.69075311703264	0.229666645289764	1.4502415329713	0.172883207184541	2.10320050395494	0.172883207184541
DDX54	5.16827742860745	0.0908365288992536	0.498237380733371	0.627414974789246	0.248240487560051	0.627414974789246
DDX55	4.31498894221406	-0.231215891436634	-1.48189922661516	0.164406968882901	2.19602531784261	0.164406968882901
DDX56	5.39230083483021	0.18662732039633	1.31036801405798	0.214847676916604	1.71706433226625	0.214847676916604
DDX58	5.98940731940005	1.05268001908938	5.36088129179931	0.000176741602135431	28.7390482247638	0.000176741602135431
DDX59	4.43948518960231	-0.259676267863749	-1.00235048371556	0.336159924640146	1.00470649220481	0.336159924640146
DDX6	8.22579948314348	0.0103689644658402	0.0669465161746203	0.947738093098863	0.0044818360279187	0.947738093098863
DDX60	6.66859823132201	1.43967628441779	5.60668743680371	0.000119420511463249	31.4349440140125	0.000119420511463249
DDX60L	5.65687100948379	1.92290505231529	5.86036425158329	8.03970285727845e-05	34.3438691612354	8.03970285727845e-05
DEAF1	4.45283236362022	-0.399603278564288	-2.60235878441276	0.0232913944636234	6.77227124281025	0.0232913944636234
DEC1	1.5423816087314	-0.25893173226494	-0.630227485323696	0.540482477852782	0.397186683257429	0.540482477852782
DECR1	5.99636635765401	0.0840522706350493	0.554875133054092	0.589277798496174	0.307886413281797	0.589277798496174
DECR2	2.64817942425775	-0.705473148238695	-3.39919175020592	0.00535114929430046	11.554504554668	0.00535114929430046
DEDD	4.62129663863293	-0.177745458836922	-1.06878443904403	0.306409233308312	1.14230017714266	0.306409233308312
DEDD2	4.59961997612236	1.05317764299134	4.11948153677967	0.00145251150169871	16.9701281318686	0.00145251150169871
DEF6	5.14010042799622	1.3490219855513	6.72004652755997	2.24695096979098e-05	45.1590253325708	2.24695096979098e-05
DEF8	5.54522135262095	-0.104673626034777	-0.46221134112171	0.652282571924963	0.21363932386153	0.652282571924963
DEFB1	2.34174831724916	-1.87579327529062	-3.0641735497528	0.00992922920487767	9.38915954300466	0.00992922920487767
DEFB103A	0.382124609381552	3.181008251989	5.62378214652845	0.000116245366600771	31.6269256316121	0.000116245366600771
DEFB103B	1.35999812966386	3.30605024456128	6.09094225853575	5.65505824552945e-05	37.0995775968166	5.65505824552945e-05
DEFB4A	0.114454837681778	8.26153210797394	7.01512005429108	1.48398429705666e-05	49.2119093761169	1.48398429705666e-05
DEGS1	8.01874173615659	-2.53746903473645	-10.003088060344	3.8959364604187e-07	100.061770742998	3.8959364604187e-07
DEGS2	4.81413657851363	-2.35790736014723	-3.27647469509045	0.00670785834036357	10.7352864275681	0.00670785834036357
DEK	7.42578510134492	0.515411388912231	3.54965227059465	0.00406086893499358	12.6000312421378	0.00406086893499358
DENND1A	4.63523424786086	1.65110825682689	9.98231473215796	3.98359876727533e-07	99.6466074118578	3.98359876727533e-07
DENND1B	5.85334525669346	1.54855988138988	6.80957181885426	1.97885623868075e-05	46.3702683561342	1.97885623868075e-05
DENND1C	3.70739499010511	-0.243381881071301	-1.25645861030312	0.233101828486337	1.57868823940485	0.233101828486337
DENND2A	2.70833798417567	-1.48296786965647	-4.580035686772	0.000649321264318864	20.976726892105	0.000649321264318865
DENND2C	5.76642682332474	-2.49629505411275	-6.20578056698275	4.75911808273633e-05	38.5117124455408	4.75911808273633e-05
DENND2D	5.5830562047178	1.61605294903798	10.0380818773391	3.7529193646513e-07	100.763087776164	3.7529193646513e-07
DENND3	5.03691154187845	2.05937567319555	7.3747356752489	9.08544467331204e-06	54.3867262797889	9.08544467331205e-06
DENND4A	6.32864587247698	0.601698596036378	2.50336716724587	0.0279238253788923	6.26684717404461	0.0279238253788923
DENND4B	4.78410225007893	1.59681237602868	7.25211411352599	1.07205709056862e-05	52.5931591156029	1.07205709056862e-05
DENND4C	7.34781873975492	-1.14926613837646	-5.53302092572201	0.000134188895387873	30.6143205644776	0.000134188895387873
DENND5A	6.83367111804764	1.38666723339899	7.7509147339594	5.53074196240693e-06	60.076679213109	5.53074196240693e-06
DENND5B	4.34053175574501	0.395353958896886	2.06264078052571	0.0617222320509321	4.25448698948771	0.0617222320509321
DENND6A	5.37140742782356	0.545272206922002	2.99625802584016	0.011258422216819	8.97756215741156	0.011258422216819
DENND6B	2.38272333338097	1.65774973899746	5.94090336971144	7.10398640497574e-05	35.2943328482487	7.10398640497574e-05
DENR	5.89672261918834	-0.360688397365085	-2.24360898155989	0.0447235376527428	5.03378126213622	0.0447235376527428
DEPDC1	2.89332903480342	0.410060751058028	0.963258204012823	0.354621716151947	0.927866367598009	0.354621716151947
DEPDC1B	1.92678862751029	0.779345952074961	2.20537381357382	0.0478965468521814	4.86367365759712	0.0478965468521814
DEPDC4	-0.0658000406853862	-1.19189042129126	-3.56121979369624	0.00397587974101776	12.6822864190139	0.00397587974101776
DEPDC5	2.6116873680524	0.603429554311314	2.42264144788821	0.0323538141386712	5.86919158502587	0.0323538141386712
DEPDC7	2.35802197472693	-0.168462909251141	-0.638382465617106	0.535341138695166	0.407532172407375	0.535341138695166
DEPTOR	3.49365593751746	-1.33790245974877	-4.38365042385525	0.00091237629948641	19.2163910385663	0.00091237629948641
DERA	5.17017855203288	0.160254113624187	0.977242336321117	0.347935832278694	0.955002583898355	0.347935832278694
DERL1	6.0773108617256	1.22715717689567	7.29066959797135	1.01749638126706e-05	53.1538631867837	1.01749638126706e-05
DERL2	5.18490224740825	0.6707859538896	5.08623702456416	0.000276655950865399	25.8698070700473	0.000276655950865399
DERL3	2.42002575257243	6.23796816170102	7.50892363292629	7.59641234235118e-06	56.383934125119	7.59641234235118e-06
DES	4.33889648792701	-1.05841025754676	-1.44216989169257	0.175102540114654	2.07985399650455	0.175102540114654
DESI1	5.46113774833169	0.854790104704777	4.86589482130749	0.000399358781487453	23.6769324120271	0.000399358781487453
DESI2	6.10147760214883	0.0964132510830789	0.619059024235665	0.547568741406068	0.383234075487613	0.547568741406068
DET1	2.68785735780062	-0.38486663794946	-2.13326441665648	0.0544692952966964	4.55081707137271	0.0544692952966964
DEXI	3.82056359718435	-0.414144693026769	-1.66932741153358	0.12117701862818	2.7866540068974	0.12117701862818
DFFA	5.60688997814178	0.115319364246026	0.738179516264253	0.474739851600106	0.544908998232127	0.474739851600106
DFFB	2.78573802479212	1.05494500619902	5.88786258484807	7.70633993895916e-05	34.6669258180538	7.70633993895916e-05
DFNA5	2.01764619800406	0.885052477328983	2.39988474588662	0.0337208049540465	5.75944679353931	0.0337208049540465
DGAT1	3.41437924808563	-0.0765574679144461	-0.326169346957389	0.749971849897266	0.106386442894609	0.749971849897266
DGAT2	6.55627876857357	-3.6796854920693	-10.3283564946582	2.76294246317227e-07	106.674947880749	2.76294246317227e-07
DGCR14	3.75239530296605	-0.113013785878743	-0.712438720617399	0.489953622449147	0.507568930634956	0.489953622449147
DGCR2	6.60708492016142	-0.74740680453183	-3.93146543511951	0.00203208271293919	15.4564204675394	0.00203208271293919
DGCR5	0.880253516594847	-2.16585848936061	-6.26676155480255	4.34577513788466e-05	39.2723003847512	4.34577513788465e-05
DGCR6	2.54856511200672	-1.42167768681177	-5.89026898057164	7.67787194707035e-05	34.6952686634845	7.67787194707035e-05
DGCR6L	5.05673682144913	-0.321377592539507	-1.52078339933123	0.154482158997779	2.31278214768146	0.154482158997779
DGCR8	5.11824509953322	0.107123388529287	0.737669543612236	0.475038395308019	0.544156355573085	0.475038395308019
DGKA	5.88416305221135	-0.547900747400021	-3.48094411438998	0.00460534273190721	12.1169719275062	0.00460534273190721
DGKB	-0.0895347124216001	-1.9144862833206	-4.03119344765492	0.00169976694775475	16.250520612416	0.00169976694775475
DGKD	4.59302299021221	0.899167207712638	2.97772070641039	0.011651209185409	8.86682060538518	0.011651209185409
DGKE	3.87957816602515	0.47557992647419	1.94569637848938	0.0757425215643245	3.78573439726669	0.0757425215643245
DGKG	2.34099994696784	0.229174175263644	0.574095847620518	0.576614580063889	0.329586042255121	0.576614580063889
DGKH	5.74745133542163	-0.0235801268379721	-0.08945146585949	0.930213912565108	0.00800156474441151	0.930213912565108
DGKI	2.40568062483389	-0.334336922084794	-0.965697375430717	0.353448973830547	0.932571420913775	0.353448973830547
DGKQ	4.56047969228495	0.623862019327148	3.2348667645606	0.00724305842041303	10.4643629844588	0.00724305842041303
DGKZ	5.94204049904825	1.05283327045015	4.92305423193878	0.000362850648233644	24.2364629706103	0.000362850648233644
DGUOK	4.34735541455194	0.152399205157702	0.981323192043865	0.346001925110169	0.962995207243161	0.346001925110169
DHCR24	4.74522393894133	-2.81685341299266	-3.43858781574085	0.0049775230810124	11.8238861665615	0.0049775230810124
DHCR7	4.73916543926353	-1.42757221070018	-3.68835540756327	0.00315328291866194	13.6039656125012	0.00315328291866194
DHDDS	5.30788624509162	-0.579319016175063	-3.35002411340464	0.00585772222741317	11.2226615603925	0.00585772222741317
DHFR	5.17222497606675	-0.098576962322606	-0.512190914396429	0.617908153180967	0.26233953279025	0.617908153180967
DHFR2	3.96719619604717	0.0336335627036353	0.204303440428671	0.841575559868514	0.0417398957709917	0.841575559868514
DHODH	3.46432933179962	-0.143812213157357	-0.773706096982098	0.45423039049785	0.598621124507271	0.45423039049785
DHPS	4.32312508508505	-0.239283746143701	-1.52099107550041	0.154430560490237	2.31341385175191	0.154430560490237
DHRS1	3.71689930725633	-1.12322330284188	-4.91183043696333	0.000369732870478172	24.1260782414793	0.000369732870478172
DHRS11	2.16142087154483	-1.36789495442956	-5.70492396442647	0.000102345429017842	32.5461574398874	0.000102345429017842
DHRS12	2.8621216389631	-1.11479179378345	-5.8051473697995	8.75607859422474e-05	33.69973598509	8.75607859422474e-05
DHRS13	2.81617439966449	0.0859701018663293	0.421521144098364	0.680903333374388	0.177680074921994	0.680903333374388
DHRS2	0.812806008918939	-0.0373984970809842	-0.101304458220273	0.920998957266984	0.010262593255303	0.920998957266984
DHRS3	5.1613890898352	-1.74132395443374	-7.74019851024253	5.60819825312011e-06	59.9106729779608	5.60819825312011e-06
DHRS4	3.40955848823716	-0.716610000560323	-3.67926399694392	0.00320585149936071	13.5369835592077	0.00320585149936071
DHRS4L2	4.10370535029661	-0.470784982746981	-2.11431667220973	0.0563324408098207	4.47033499038404	0.0563324408098207
DHRS7	5.912731790547	0.790040831439764	3.06315648518371	0.00994792540231446	9.38292765272302	0.00994792540231446
DHRS7B	4.52686723934001	-0.258993463107347	-1.5630947252581	0.144271032114665	2.44326512012969	0.144271032114665
DHRS9	2.79741522389287	1.51551133715629	4.52444076546288	0.00071459355260495	20.4705642401823	0.00071459355260495
DHRSX	3.94172450875471	0.841288416061515	4.85892407760396	0.000404067620542632	23.6091431919195	0.000404067620542631
DHTKD1	5.26319489399136	0.710628605698312	3.74272564817117	0.00285682799590369	14.0079952774783	0.00285682799590369
DHX15	7.43153900880205	0.014241703770832	0.0961238918994367	0.925025129420919	0.0092398025938946	0.925025129420919
DHX16	5.26374044011662	0.119890956397419	0.743351165774013	0.471718894937264	0.552570955657584	0.471718894937264
DHX29	6.13180691608359	-0.230749525065644	-1.26443361383255	0.230325351033161	1.59879236378965	0.230325351033161
DHX30	6.02133034982582	0.172251554827469	1.22180755796826	0.245477760092747	1.49281370870835	0.245477760092747
DHX32	5.80726122136604	-0.623069673289151	-3.2946664795863	0.00648659873182479	10.8548272117096	0.00648659873182479
DHX33	3.99105375753482	-0.295298540393254	-1.84274231060829	0.090455582280455	3.39569922330596	0.090455582280455
DHX34	3.69580968331615	0.28612183620285	1.54857613913467	0.14770717845047	2.39808805869723	0.14770717845047
DHX35	3.9711147757644	0.301602266795921	1.74232675398664	0.107260005958868	3.03570251765762	0.107260005958868
DHX36	6.24456283118261	-0.00593330702049499	-0.0320923120595468	0.974931460785525	0.00102991649332733	0.974931460785525
DHX37	4.32384671937441	0.720276540975244	4.54033706099512	0.00069525928825047	20.6146606274458	0.000695259288250471
DHX38	6.09663071562671	-0.0860535317139721	-0.44791567032201	0.662275134494545	0.200628447720016	0.662275134494545
DHX40	6.34149583349984	-0.561344240618697	-3.85518408501644	0.00233107872179017	14.862444329364	0.00233107872179017
DHX40P1	-0.655182933759577	0.317584444201731	0.218393406938163	0.830830258817618	0.0476956801940581	0.830830258817618
DHX57	4.89410868946834	-0.14584628535326	-0.804213093125157	0.437076241394565	0.646758699153933	0.437076241394565
DHX58	4.19235910261364	1.6214706528255	8.27270386322202	2.8547845430036e-06	68.4376292085685	2.8547845430036e-06
DHX8	6.3592347017276	0.214304456696071	1.49307039794635	0.161501450771606	2.22925921322367	0.161501450771606
DHX9	7.49771930321853	0.216330489401974	1.72565299012828	0.110306837030528	2.97787824233867	0.110306837030528
DIABLO	4.49963486349571	0.415405632004886	2.35167924492887	0.0368027063027202	5.53039527102923	0.0368027063027202
DIAPH1	6.63068768888029	0.343408632973456	1.36471869363958	0.197639733196071	1.86245711276933	0.197639733196071
DIAPH2	6.05082450127238	-0.131673307243187	-0.771936657055752	0.455238375581995	0.59588620250641	0.455238375581995
DIAPH3	2.5882433578814	0.0937805523299002	0.284724788754409	0.780758851189478	0.0810682053312428	0.780758851189478
DICER1	7.765697357785	0.907430480470512	5.6379203480095	0.000113686774278925	31.7861458504996	0.000113686774278925
DIDO1	6.54722466298038	-0.237207586487264	-1.84094796247544	0.0907336687130552	3.38908940054248	0.0907336687130552
DIEXF	5.00758482296854	-0.116798808711447	-0.744894414749368	0.470819749595887	0.554867689124803	0.470819749595887
DIMT1	4.97366107961077	0.556403404870638	4.17998258432029	0.00130483282342766	17.4722544052209	0.00130483282342766
DIO2	6.36117533275837	2.10183092272186	5.20249811487688	0.000228560846749783	27.0659866352975	0.000228560846749783
DIP2A	5.55546258869519	0.178379808443039	1.05394375839303	0.31287897871303	1.11079744585563	0.31287897871303
